Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712978777.6,0,0,53.0,1.0,2.0,2.0,20.88029296875,49.876965812170724,1001.6723907828957,96.84050824763574,4786.5
1712978779.57,0,0,50.5,1.0,2.0,2.0,21.0051953125,49.545079415981675,1001.6636872360558,96.91364890118491,8311.5
1712978781.59,0,0,50.5,1.0,2.0,2.0,21.10470703125,49.19471674171361,1001.6607808312197,96.93807315837898,12202.0
1712978783.57,0,0,46.0,1.0,2.0,2.0,21.1778515625,48.886162834465345,1001.6576070031513,96.96474471993393,16298.5
1712978785.61,0,0,45.0,1.0,2.0,2.0,21.237324218749997,48.57326309268619,1001.6539917837695,96.9951256713255,19993.5
1712978787.54,0,0,45.0,1.0,2.0,2.0,21.237324218749997,48.57326309268619,1001.6539917837695,96.9951256713255,19993.5
1712978789.61,0,0,46.0,1.0,2.0,2.0,21.28498046875,48.2879032955361,1001.6629099480053,96.92018088603882,24088.0
1712978791.55,0,0,46.0,1.0,2.0,2.0,21.32365234375,48.05872369940479,1001.6659595093063,96.8945536853137,28234.0
1712978793.6,0,0,49.5,1.0,1.5,1.5,21.3567578125,47.87962870327,1001.6611897217326,96.93463696167393,31628.0
1712978795.57,0,0,50.0,1.0,1.5,1.5,21.38283203125,47.759756783496066,1001.6700739166072,96.85997807252664,34664.5
1712978797.6,0,0,51.5,1.0,1.0,1.0,21.40744140625,47.63978430828337,1001.675745142379,96.81231987718859,37599.0
1712978799.57,0,0,51.5,1.0,1.0,1.0,21.42921875,47.538441199906075,1001.6833739514445,96.74821158746676,40403.0
1712978801.6,0,0,48.0,0.0,1.0,1.0,21.45216796875,47.44673624535119,1001.6919239568258,96.67636218291733,42998.0
1712978803.57,0,0,54.0,0.0,1.0,1.0,21.4751171875,47.35507381160684,1001.6949864522483,96.65062689020218,46326.5
1712978805.6,0,0,48.0,0.0,1.0,1.0,21.4950390625,47.26938291316051,1001.7088448575646,96.5341703450938,49706.5
1712978807.57,0,0,50.0,0.0,1.0,1.0,21.512714843749997,47.16460975305358,1001.7027227874971,96.58561589441973,52020.0
1712978809.58,0,0,50.0,0.0,1.0,1.0,21.5309765625,47.047394002220074,1001.6993463082358,96.61398951344437,54310.5
1712978811.58,0,0,50.5,0.0,1.0,1.0,21.54904296875,46.93023300818222,1001.7020628798407,96.59116130583612,56214.5
1712978813.6,0,0,46.5,0.0,1.0,1.0,21.565546875000003,46.84432761678333,1001.7059866888753,96.55818834650961,58221.5
1712978815.57,0,0,47.0,0.0,1.0,1.0,21.58244140625,46.74910457734592,1001.707778366668,96.54313238791575,60187.0
1712978817.58,0,0,47.0,0.0,1.5,1.5,21.598359375,46.64754480544092,1001.6970644608499,96.63316466927279,62052.0
1712978819.57,0,0,49.0,0.0,1.5,1.5,21.61701171875,46.52757372933716,1001.702523237751,96.58729274541338,63504.5
1712978821.61,0,0,50.5,0.0,2.0,2.0,21.6344921875,46.420059071911126,1001.6933405966055,96.66445763582887,65099.5
1712978823.57,0,0,46.0,0.0,2.0,2.0,21.6512890625,46.34067958798948,1001.6904011370899,96.68915902702008,66626.5
1712978825.6,0,0,52.0,0.0,2.0,2.0,21.66837890625,46.27387666967638,1001.6860903093182,96.72538467817168,68305.0
1712978827.58,0,0,52.0,0.0,2.0,2.0,21.6844921875,46.235118485258916,1001.686649682051,96.72068403238342,69598.5
1712978829.6,0,0,47.0,0.0,2.0,2.0,21.70197265625,46.17152279340144,1001.6838627972957,96.74410343026446,70658.5
1712978831.57,0,0,54.0,0.0,2.0,2.0,21.717402343750003,46.11708168902493,1001.67968988474,96.77917029384795,72309.5
1712978833.6,0,0,45.5,0.0,2.0,2.0,21.733515625000003,46.06273540546354,1001.6839043351729,96.7437543576243,73548.5
1712978835.52,0,0,45.5,0.0,2.0,2.0,21.733515625000003,46.06273540546354,1001.6839043351729,96.7437543576243,73548.5
1712978837.64,0,0,45.5,0.0,1.0,1.0,21.749531249999997,46.01151528697156,1001.6943676898577,96.6558265779135,74606.0
1712978839.57,0,0,48.5,0.0,1.0,1.0,21.76623046875,45.941659425045614,1001.6921808394593,96.67420351063362,75960.5
1712978841.61,0,0,56.5,0.0,1.0,1.0,21.779804687499997,45.88082421634355,1001.6933284113204,96.66456005622922,76651.0
1712978843.57,0,0,40.0,0.0,1.0,1.0,21.796015625,45.839033751905504,1001.7013512174657,96.5971416028199,77766.0
1712978845.58,0,0,40.0,0.0,1.0,1.0,21.8118359375,45.80344503945658,1001.7014428961152,96.59637119134065,78915.0
1712978847.57,0,0,45.0,0.0,1.0,1.0,21.82736328125,45.77094680928796,1001.7083928641441,96.53796859149983,79844.5
1712978849.6,0,0,41.0,0.0,1.0,1.0,21.841816406249997,45.73209264397008,1001.7099995147385,96.52446744533421,80722.0
1712978851.57,0,0,54.0,0.0,1.0,1.0,21.85490234375,45.7055572499532,1001.6975700478381,96.62891602414078,81657.0
1712978853.6,0,0,53.5,0.0,1.0,1.0,21.868183593749997,45.6354121303406,1001.694594002513,96.65392478886898,82729.5
1712978855.56,0,0,53.5,0.0,1.0,1.0,21.881855468749997,45.59649438140922,1001.696803530845,96.63535738719077,83276.5
1712978857.6,0,0,51.0,0.0,1.0,1.0,21.8940625,45.54495334231734,1001.697632026282,96.62839520185761,84031.5
1712978859.58,0,0,42.5,0.0,1.0,1.0,21.90666015625,45.509041848546204,1001.6981570416422,96.62398331185378,85127.0
