Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712963581.72,0,0,47.5,0.0,0.0,0.0,24.5731640625,31.76177831591216,997.3760197766298,133.00798969617557,147183.0
1712963583.74,0,0,47.5,0.0,0.0,0.0,24.531757812499997,31.82401519793443,997.3943209074921,132.85366078103024,147428.0
1712963585.7,0,0,39.5,0.0,0.0,0.0,24.531757812499997,31.82401519793443,997.3943209074921,132.85366078103024,147428.0
1712963587.76,0,0,39.5,0.0,0.0,0.0,24.488984375,31.88614729757196,997.4077309575384,132.74057862106577,147613.5
1712963589.72,0,0,33.0,0.0,0.0,0.0,24.44259765625,31.92790130826681,997.4210233887368,132.62848951092877,148235.5
1712963591.75,0,0,33.0,0.0,0.0,0.0,24.396796875,31.961109628493844,997.4223586807421,132.61722962776574,148173.5
1712963593.72,0,0,39.5,0.0,0.0,0.0,24.34923828125,32.017115094419424,997.4227872465392,132.61361577842825,148171.5
1712963595.75,0,0,47.0,0.0,0.0,0.0,24.29708984375,32.07559621779544,997.4188226247179,132.64704745481606,148486.5
1712963597.72,0,0,42.5,0.0,0.0,0.0,24.2544140625,32.15503552982001,997.4194795149317,132.6415082174448,148234.0
1712963599.75,0,0,37.5,0.0,0.0,0.0,24.21173828125,32.24312798385549,997.4164557537397,132.6670061658453,148609.0
1712963601.71,0,0,37.5,0.0,0.0,0.0,24.16916015625,32.31689672124786,997.4089861919088,132.7299937327132,149238.5
1712963603.75,0,0,33.0,0.0,0.0,0.0,24.10958984375,32.36616759242628,997.4044523684223,132.76822567227032,149303.0
1712963605.72,0,0,41.5,0.0,0.0,0.0,24.05607421875,32.45625424595674,997.4028976816883,132.78133580984706,149936.5
1712963607.76,0,0,37.5,0.0,0.0,0.0,24.00275390625,32.51762349884633,997.4043874954818,132.76877275222327,150064.0
1712963609.72,0,0,46.5,0.0,0.0,0.0,23.960859375,32.597312013699764,997.4062054058132,132.75344298629705,149557.0
1712963611.75,0,0,46.5,0.0,0.0,0.0,23.92228515625,32.66869152562923,997.4058393473742,132.7565298832883,149053.0
1712963613.72,0,0,35.0,0.0,0.0,0.0,23.89884765625,32.73858582201285,997.4079139289072,132.73903577550163,149049.0
1712963615.75,0,0,37.5,0.0,0.0,0.0,23.87404296875,32.80262023413252,997.4023525592049,132.78593260070124,149175.0
1712963617.72,0,0,38.0,0.0,0.0,0.0,23.8497265625,32.86383865900081,997.4076422010578,132.7413270596241,149936.5
1712963619.76,0,0,37.5,0.0,0.0,0.0,23.8145703125,32.89813626011157,997.4116584151092,132.7074600702337,150128.5
1712963621.7,0,0,37.5,0.0,0.0,0.0,23.7712109375,32.94323111138999,997.410242660457,132.71939845671108,150513.0
1712963623.75,0,0,38.5,0.0,0.0,0.0,23.74484375,33.001421466807244,997.4141636354104,132.6863345893836,148862.5
1712963625.72,0,0,33.0,0.0,0.0,0.0,23.7356640625,33.043876722762974,997.4062992494751,132.75265165424727,150064.0
1712963627.79,0,0,28.0,0.0,0.0,0.0,23.72541015625,33.07758324865463,997.4096065179565,132.7247627867485,150577.5
1712963629.71,0,0,28.0,0.0,0.0,0.0,23.71134765625,33.11383782869754,997.4115726575815,132.70818314164976,150641.0
1712963631.75,0,0,31.0,0.0,0.0,0.0,23.6985546875,33.16465564179719,997.4118442590228,132.70589285144573,149811.0
1712963633.72,0,0,35.5,0.0,0.0,0.0,23.691035156250003,33.22464099538069,997.4212401554857,132.6266616101724,148988.5
1712963635.76,0,0,38.0,0.0,0.0,0.0,23.681269531250003,33.2728810290321,997.4243876141419,132.6001206669029,149428.0
1712963637.69,0,0,38.0,0.0,0.0,0.0,23.681269531250003,33.2728810290321,997.4243876141419,132.6001206669029,149428.0
1712963639.73,0,0,38.0,0.0,0.0,0.0,23.67208984375,33.31829737317706,997.4174385718543,132.65871853036975,149301.0
1712963641.72,0,0,47.0,0.0,0.0,0.0,23.664570312499997,33.363878691307434,997.4204119386275,132.63364565208678,147923.0
1712963643.75,0,0,48.0,0.0,0.0,0.0,23.65822265625,33.40090084431888,997.4114492971797,132.7092233933685,148296.5
1712963645.72,0,0,41.5,0.0,0.0,0.0,23.6551953125,33.41798209141942,997.414075776426,132.68707549622405,148485.5
1712963647.75,0,0,38.5,0.0,0.0,0.0,23.6440625,33.4285333228253,997.4095897543734,132.72490417289578,149554.5
1712963649.7,0,0,38.5,0.0,0.0,0.0,23.62228515625,33.46415277184127,997.401376800064,132.7941607973378,148865.0
1712963651.75,0,0,38.5,0.0,1.0,1.0,23.59396484375,33.50206962593181,997.4059078494113,132.75595215735098,150580.0
1712963653.72,0,0,35.5,0.0,1.0,1.0,23.53380859375,33.51390518018076,997.3948117660161,132.84952162797805,151548.0
1712963655.75,0,0,37.5,0.0,0.5,0.5,23.4833203125,33.561370532183574,997.3904993646953,132.8858867494655,151876.0
1712963657.74,0,0,39.5,0.0,0.5,0.5,23.4454296875,33.60421343095682,997.388366481626,132.9038727353655,149618.0
1712963659.73,0,0,39.5,0.0,0.0,0.0,23.42287109375,33.66296115299849,997.3972608799253,132.82886893611825,149491.5
1712963661.73,0,0,41.5,0.0,0.0,0.0,23.4040234375,33.73656305771208,997.3972589297974,132.8288853794997,151548.0
1712963663.75,0,0,33.5,0.0,0.5,0.5,23.38556640625,33.789936292528566,997.3978636131817,132.8237862978955,150583.0
1712963665.72,0,0,34.5,0.0,0.5,0.5,23.35734375,33.83082008251529,997.3924300317125,132.86960596491838,150194.0
1712963667.73,0,0,34.5,0.0,1.0,1.0,23.294453125,33.938135135242284,997.3971869405298,132.82949244148085,149621.0
1712963669.72,0,0,37.0,0.0,1.0,1.0,23.241230468749997,34.16260657427853,997.3968157530962,132.832622543064,148484.0
1712963671.75,0,0,31.0,0.0,0.0,0.0,23.218867187500003,34.369875592691216,997.3867403738934,132.91758529680476,148923.0
1712963673.72,0,0,36.5,0.0,0.0,0.0,23.19982421875,34.45249706654896,997.3800009622478,132.97441718031422,150128.5
1712963675.75,0,0,36.0,0.0,0.0,0.0,23.17873046875,34.45634084851483,997.3828992533104,132.94997649457247,150192.0
1712963677.7,0,0,36.0,0.0,0.0,0.0,23.15890625,34.43410394891883,997.3786066801473,132.98617484262124,150448.5
1712963679.75,0,0,48.5,0.0,0.0,0.0,23.14689453125,34.444621250433,997.3754812951959,133.01253061171587,150965.0
1712963681.73,0,0,49.0,0.0,0.0,0.0,23.109296875,34.42945393394202,997.3819980588233,132.95757619362467,150834.5
1712963683.75,0,0,54.5,0.0,0.0,0.0,23.065937499999997,34.50107878993525,997.387783000501,132.9087930741003,150899.0
1712963685.67,0,0,54.5,0.0,0.0,0.0,23.065937499999997,34.50107878993525,997.387783000501,132.9087930741003,150899.0
1712963687.77,0,0,51.5,0.0,0.0,0.0,23.04123046875,34.594874248538545,997.3822905412821,132.95510962321111,151028.5
1712963689.73,0,0,73.5,0.0,0.0,0.0,23.0028515625,34.67868987594145,997.3784083030391,132.98784770628185,149876.5
1712963691.72,0,0,60.5,0.0,0.0,0.0,22.99630859375,34.83557475604712,997.3608851884785,133.13561767274223,142750.0
1712963693.75,0,0,56.5,0.0,0.0,0.0,23.0032421875,35.09323611465419,997.366187547761,133.09090339131825,136376.0
1712963695.71,0,0,56.5,0.0,0.0,0.0,23.015546875,35.36649308118605,997.3331201844893,133.36976047152947,132671.5
1712963697.75,0,0,66.5,0.0,0.0,0.0,23.031953125,35.61131286490327,997.3082722660527,133.57930766224396,131237.0
1712963699.72,0,0,46.0,0.0,0.0,0.0,23.05578125,35.75740196911157,997.3032294943439,133.6218348257252,131285.5
1712963701.75,0,0,38.0,0.0,0.0,0.0,23.08048828125,35.85965600437338,997.3187990442113,133.49053280147785,130509.0
1712963703.72,0,0,39.0,0.0,0.0,0.0,23.1044140625,35.92957027579519,997.3313171699879,133.38496534459262,129691.0
1712963705.77,0,0,39.0,0.0,0.0,0.0,23.1253125,35.99334461338906,997.3354527243662,133.3500898035629,130122.5
1712963707.72,0,0,38.5,0.0,0.0,0.0,23.142597656249997,36.01267202048862,997.3312094935952,133.3858733928045,129738.5
1712963709.75,0,0,39.5,0.0,0.0,0.0,23.163984375,35.98828025807775,997.3379352835423,133.32915414143156,130471.0
1712963711.73,0,0,28.5,0.0,0.0,0.0,23.1887890625,35.984809536615614,997.3233997546686,133.45173412896753,129454.0
1712963713.76,0,0,40.0,0.0,0.0,0.0,23.213984375,35.96079023576645,997.264551379973,133.94802800133658,129882.5
1712963715.7,0,0,40.0,0.0,0.0,0.0,23.24005859375,35.93685897034614,997.0961420632041,135.36842386463852,129691.0
1712963717.75,0,0,37.5,0.0,0.0,0.0,23.26623046875,35.898239448939634,996.8407785072422,137.52258046026157,129500.5
1712963719.72,0,0,40.5,0.0,0.0,0.0,23.2942578125,35.859806752277656,996.546108155977,140.00885994115478,129738.5
1712963721.75,0,0,45.0,0.0,0.0,0.0,23.321796874999997,35.83014985450863,996.2469843876386,142.53332001705456,130364.0
1712963723.7,0,0,45.0,0.0,0.0,0.0,23.34728515625,35.80323590086982,996.0335787387963,144.33472585591042,130750.0
1712963725.75,0,0,51.0,0.0,0.0,0.0,23.37765625,35.79736614276352,995.9240169628014,145.25968553065485,129276.0
1712963727.72,0,0,51.5,0.0,0.0,0.0,23.41095703125,35.806472208422235,995.85842285493,145.81349499210444,133635.0
1712963729.75,0,0,54.5,0.0,0.0,0.0,23.445820312499997,35.692346782386835,995.8245888773824,146.09916648120793,137378.5
1712963731.72,0,0,56.0,0.0,0.0,0.0,23.483417968749997,35.55214836591243,995.8041660426611,146.2716069773329,140049.5
1712963733.74,0,0,56.0,0.0,0.0,0.0,23.52833984375,35.403971768871614,995.7960347689225,146.3402643575168,140382.5
1712963735.73,0,0,59.5,0.0,0.0,0.0,23.5723828125,35.25876263236846,995.7883619061186,146.4050515074589,142022.5
1712963737.72,0,0,54.5,0.0,0.0,0.0,23.5723828125,35.25876263236846,995.7883619061186,146.4050515074589,142022.5
1712963739.72,0,0,60.5,0.0,0.0,0.0,23.620625,35.11993207413694,995.7908737446778,146.3838423160002,143176.5
1712963741.76,0,0,61.5,0.0,0.0,0.0,23.67130859375,34.98728573446769,995.7870790502423,146.4158835639132,142886.0
1712963743.7,0,0,61.5,0.0,0.0,0.0,23.72775390625,34.85528702883545,995.7812163150938,146.46538690836655,144234.0
1712963745.75,0,0,58.0,0.0,0.0,0.0,23.78400390625,34.72044355192598,995.7695303477215,146.56406080535015,144527.0
1712963747.72,0,0,62.5,0.0,0.0,0.0,23.8403515625,34.582789967991715,995.7524748521912,146.70807546472363,145244.0
1712963749.75,0,0,61.0,0.0,0.0,1.0,23.9003125,34.46889809220083,995.735509172807,146.85133376679704,144467.5
1712963751.74,0,0,61.0,0.0,0.0,1.0,23.95939453125,34.346253467364505,995.7373490754273,146.83579749379217,145002.0
