Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712965131.22,0,0,21.5,0.0,3.0,3.0,27.25236328125,42.381976281667775,997.392330703753,132.87044374064467,3740.5
1712965133.19,0,0,20.5,0.0,3.0,3.0,27.34279296875,42.09379370061618,997.3792744646571,132.98054357489602,6083.5
1712965135.2,0,0,20.5,1.5,4.5,4.5,27.4188671875,41.72151045276898,997.3725486457208,133.03726119299785,8817.0
1712965137.19,0,0,23.5,1.5,4.5,4.5,27.47580078125,41.442772040997596,997.3786005451756,132.98622657923036,11815.0
1712965139.22,0,0,30.0,2.0,5.0,5.0,27.521015624999997,41.111165890354755,997.3812572080676,132.96382349856955,15003.0
1712965141.2,0,0,22.0,2.0,5.0,5.0,27.5559765625,40.66006959129106,997.3874073399907,132.91196092101657,18044.5
1712965143.19,0,0,22.5,2.0,5.0,5.0,27.5559765625,40.66006959129106,997.3874073399907,132.91196092101657,18044.5
1712965145.19,0,0,22.5,2.0,5.0,5.0,27.5848828125,40.112172364656175,997.3878691249449,132.90806680401352,21047.0
1712965147.22,0,0,22.5,2.0,5.0,5.0,27.60841796875,39.523049072050284,997.3929318440262,132.86537433676278,24967.0
1712965149.19,0,0,25.0,2.0,5.0,5.0,27.62814453125,39.00200572157899,997.3911725283518,132.88021012181653,27883.5
1712965151.22,0,0,18.5,2.0,5.5,5.5,27.6466015625,38.572789002189296,997.393906667855,132.85715394236092,30630.0
1712965153.17,0,0,18.5,2.0,5.5,5.5,27.66291015625,38.246613053581996,997.3877750904519,132.90885980294422,33037.0
1712965155.22,0,0,22.0,2.0,6.0,6.0,27.67677734375,38.02283115979752,997.3889385111956,132.8990489803826,35363.0
1712965157.19,0,0,17.5,2.0,6.0,6.0,27.689472656249997,37.88017730363711,997.3864407242938,132.92011214258235,37530.0
1712965159.22,0,0,26.5,2.0,6.0,6.0,27.701289062500003,37.72257735674407,997.3936580880109,132.8592501580241,39599.5
1712965161.19,0,0,25.5,2.0,6.0,6.0,27.711640625,37.56198501111666,997.3921457989287,132.87200281797539,41636.5
1712965163.2,0,0,25.5,2.0,6.0,6.0,27.72111328125,37.35661626488796,997.3911184932467,132.8806657919111,43607.5
1712965165.19,0,0,25.5,2.0,6.0,6.0,27.73029296875,37.193274374231,997.3951757884515,132.84645183694113,46363.5
1712965167.22,0,0,19.5,2.0,6.0,6.0,27.73947265625,37.04500812602481,997.385386219197,132.9290045849657,49051.5
1712965169.19,0,0,22.5,2.0,6.0,6.0,27.74865234375,36.8998594472754,997.38021158121,132.97264103777042,50657.5
1712965171.22,0,0,22.0,2.0,5.0,5.0,27.75666015625,36.75769572543419,997.3852230436371,132.93038053389319,52373.5
1712965173.18,0,0,22.0,2.0,5.0,5.0,27.76427734375,36.669172405703364,997.3868602104787,132.9165747190507,53827.5
1712965175.22,0,0,23.5,2.0,5.0,5.0,27.77150390625,36.58363501252606,997.3915850921102,132.87673112338604,55453.5
1712965177.19,0,0,25.0,2.0,5.0,5.0,27.77716796875,36.49500935197074,997.3828131219852,132.95070292004704,56793.0
1712965179.22,0,0,28.5,2.0,5.0,5.0,27.7844921875,36.415514838243254,997.377533928018,132.99522113632491,58141.5
1712965181.18,0,0,28.5,2.0,5.0,5.0,27.79064453125,36.32999970501399,997.3769026104469,133.00054498448125,59377.0
1712965183.22,0,0,31.5,2.0,5.0,5.0,27.79767578125,36.24758650339486,997.3776316281239,132.99439725024075,60705.0
1712965185.19,0,0,23.0,2.0,5.0,5.0,27.804707031249997,36.18005013356413,997.3792836354451,132.98046621491284,61768.5
1712965187.21,0,0,29.0,2.0,4.5,4.5,27.8122265625,36.11851894522152,997.3779984309374,132.99130407550834,62914.5
1712965189.19,0,0,30.0,2.0,4.5,4.5,27.81935546875,36.065866370803775,997.3687225326701,133.0695262150629,64012.5
1712965191.2,0,0,30.0,2.0,4.0,4.0,27.82755859375,36.03408648732896,997.3601857217939,133.1415162210739,64883.0
1712965193.16,0,0,22.0,2.0,4.0,4.0,27.82755859375,36.03408648732896,997.3601857217939,133.1415162210739,64883.0
1712965195.22,0,0,22.5,2.0,4.0,5.0,27.8329296875,35.993136279767796,997.3546508330819,133.18819168252605,65730.0
1712965197.19,0,0,31.0,2.0,4.0,5.0,27.83869140625,35.9670489899905,997.3700317636674,133.05848564448888,66624.5
1712965199.22,0,0,24.5,1.5,4.0,5.0,27.84552734375,35.935149164168166,997.3593778472065,133.14832895849833,67569.5
1712965201.17,0,0,24.5,1.5,4.0,5.0,27.853144531250003,35.92110533586488,997.3508559695387,133.22019363884655,68515.5
1712965203.22,0,0,28.5,1.0,4.0,5.0,27.85998046875,35.88625224356463,997.334661508132,133.35676240376478,69432.5
1712965205.19,0,0,25.0,1.0,4.0,5.0,27.866718749999997,35.86324024248259,997.3386276836234,133.32331508877368,70151.5
1712965207.22,0,0,33.5,0.0,2.0,3.0,27.874140625000003,35.834378643647945,997.3399585562357,133.31209175947652,70999.5
1712965209.21,0,0,32.0,0.0,2.0,3.0,27.881953125,35.81444115130518,997.3335840174059,133.36584883723796,71721.0
1712965211.19,0,0,32.0,0.5,2.5,3.5,27.88888671875,35.773700418622006,997.3249254811831,133.43886738470695,72369.0
1712965213.19,0,0,23.0,0.5,2.5,3.5,27.89630859375,35.75668951844455,997.3179455552931,133.497730463396,73241.0
1712965215.22,0,0,19.0,1.0,3.0,4.0,27.902460937500003,35.7188421392059,997.3145405078684,133.5264459862827,73731.0
